GTIN,BARCODE,RMS_CODE,DESCRIPTION,CONCEPT_GROUP,BRAND,RETURN_POLICY,SUPPLIER_NAME,ALSHAYA_CODE,RETURNABLE
,,220161154,VNOW LGLUTATHIONE 250 MG 60 VCAPS,VITAMINS/MINERALS/SUPPLEMENTS,NOW,NO RETURN / NO REPLACEMENT,NEW COUNTRY,,
,,220228594,NEUTROGENA CLEARPROTECT MOISTURISER 50ML,SKINCARE,NEUTROGENA,NO RETURN / NO REPLACEMENT,UNICARE MEDICAL TRADING,,
,,220231848,NEUTROGENA VISIBLY CLEAR MOISTURISER 50ML,SKINCARE,NEUTROGENA,NO RETURN / NO REPLACEMENT,UNICARE MEDICAL TRADING,,
,,220161252,STODAL COUGH SYRUP HOMEOPATHIC,COMPLEMENTARY MEDICINE,STODAL,NO RETURN / NO REPLACEMENT,VITAL STAR,,
,,220161295,BL SOFLENS NATURAL COLORS AQUAMARINE GREEN,EYE/EAR CARE,BAUSCH AND LOMB,NO RETURN / NO REPLACEMENT,AL JABER,,
,,220161298,ALOE PURE DIGESTIVE AID TABLETS  30,GSL,ALOE PURE,NO RETURN / NO REPLACEMENT,PHARMA PLUS DRUG STORE,,
,,220231219,GLUCOTABS LEMON  LIME 10S,DIABETIC CARE,GLUCO TABS,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,220161415,ASACOL 400MG TAB 100S,PHARMACY,ASACOL,NO RETURN / NO REPLACEMENT,AL HAYAT,,
,,220161462,AMEYA AMEPEROXIDE 6 200ML,PHARMACY,AMEYA,NO RETURN / NO REPLACEMENT,PROTOS INTERNATIONAL LLC,,
,,220161514,NEOCELL KERATIN HAIR VOLUMIZER 60S CAPSULES,VITAMINS/MINERALS/SUPPLEMENTS,NEOCELL,NO RETURN / NO REPLACEMENT,NEW COUNTRY,,
,,220232454,NB GARCINIA  COCONUT OIL SOFT GEL 60S,VITAMINS/MINERALS/SUPPLEMENTS,NATURES BOUNTY,NO RETURN / NO REPLACEMENT,VITAVISION MEDICAL SUPPLIES,,
,,220161722,JULPHAMOX 500MG 20S,PHARMACY,JULPHAMOX,NO RETURN / NO REPLACEMENT,JULPHAR DRUG STORE,,
,,220232770,GLUCOTABS RASPBERRY 10S,DIABETIC CARE,GLUCO TABS,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,220161741,LEVITRA 10 MG ODT,PHARMACY,LEVITRA,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,220161799,VLCC LEMONGRASS WALNUT FOOTSCRUB 100ML,FOOTCARE,VLCC,NO RETURN / NO REPLACEMENT,NEW MEDICAL CENTER,,
,,220161916,PHARMALINE CHAMP GUMMIES MULTIVIT 30S,CHILDRENS HEALTH,PHARMALINE,NO RETURN / NO REPLACEMENT,ALFAONE,,
,,220161935,NAT ONLY LAFF TAB 30S,GSL,NATURES ONLY,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,220233623,NEUTROGENA DEEP CLEAN 2IN1 WASHMASK 150ML,SKINCARE,NEUTROGENA,NO RETURN / NO REPLACEMENT,UNICARE MEDICAL TRADING,,
,,220162074,AMEYA AMEDONE 10 SOLUTION 200ML,PHARMACY,AMEYA,NO RETURN / NO REPLACEMENT,PROTOS INTERNATIONAL LLC,,
,,220162095,NUTRALIFE ROYAL JELLY HIGH STRENGTH 220CAPS,VITAMINS/MINERALS/SUPPLEMENTS,NUTRALIFE,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220162104,AMARYL 2MG TABLETS 30S,PHARMACY,AMARYL,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,220229294,NEUTROGENA HYDRO BOOST MICELLAR WATER 200ML,SKINCARE,NEUTROGENA,NO RETURN / NO REPLACEMENT,UNICARE MEDICAL TRADING,,
,,220162183,PURITANS PRIDE SUPR OMEGA3 FISHOIL SG 90S,VITAMINS/MINERALS/SUPPLEMENTS,PURITANS PRIDE,NO RETURN / NO REPLACEMENT,PHARMA PLUS DRUG STORE,,
,,220162195,TOM OLIVER OMEGA3 HRNG CAVIAR 60CAPS,VITAMINS/MINERALS/SUPPLEMENTS,TOM OLIVER,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220162200,ACC 600 LONG EFFERVESCENT 10S,PHARMACY,ACC,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220162259,AGILITY EPA  HYDROLYSED COLLAGEN 30DAYS,VITAMINS/MINERALS/SUPPLEMENTS,AGILITY,NO RETURN / NO REPLACEMENT,LUNATUS,,
,,220162280,PURITANS PRIDE BONE CARE TAB 120S,VITAMINS/MINERALS/SUPPLEMENTS,PURITANS PRIDE,NO RETURN / NO REPLACEMENT,PHARMA PLUS DRUG STORE,,
,,220231138,NEUTROGENA USHEER SUNSCREEN SPF55 3OZ,SKINCARE,NEUTROGENA,NO RETURN / NO REPLACEMENT,UNICARE MEDICAL TRADING,,
,,220162366,V PHL GARCINA 1000 PLUS CAP 60S,VITAMINS/MINERALS/SUPPLEMENTS,PHL,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220162368,MOXAL PLUS TAB 50S,PHARMACY,MOXAL,NO RETURN / NO REPLACEMENT,JULPHAR DRUG STORE,,
,,220162383,CAC 1000 SANDOZ 10 EFF TABS,VITAMINS/MINERALS/SUPPLEMENTS,CALCIUM SANDOZ,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220162426,GLUCOBAY 50MG TAB 30S,PHARMACY,GLUCOBAY,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,220162558,FLEXITOL CUTICLE  NAIL CREAM 20G,HEALTHCARE SKIN,FLEXITOL,NO RETURN / NO REPLACEMENT,AL MUFID,,
,,220162575,BANEOCIN OINTMENT 20GM,PHARMACY,BANEOCIN,NO RETURN / NO REPLACEMENT,ARABIAN ETHICALS,,
,,220232013,NEUTROGENA PURIFYING BOOST RECOVERY MASK 30ML,SKINCARE,NEUTROGENA,NO RETURN / NO REPLACEMENT,UNICARE MEDICAL TRADING,,
,,220053261,COMVITA MANUKA HONEY LOZENGES COOL MINT 54G,GSL,COMVITA,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220162756,BL SOFLENS NATURAL COLORS PLATINUM GREY,EYE/EAR CARE,BAUSCH AND LOMB,NO RETURN / NO REPLACEMENT,AL JABER,,
,,220162760,NEOCELL GLOW MATRIX CAPS 90S,VITAMINS/MINERALS/SUPPLEMENTS,NEOCELL,NO RETURN / NO REPLACEMENT,NEW COUNTRY,,
,,220234354,NEUTROGENA HAND CREAM 50ML,SKINCARE,NEUTROGENA,NO RETURN / NO REPLACEMENT,UNICARE MEDICAL TRADING,,
,,220162869,WN PRENATAL 100 CAP,VITAMINS/MINERALS/SUPPLEMENTS,WEBBER NATURALS,NO RETURN / NO REPLACEMENT,AL MANARA,,
,,220162881,NATURE MADE STRESS BCOMPLEX 75TABS,VITAMINS/MINERALS/SUPPLEMENTS,NATURE MADE,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220162978,PIC VEDO CLEAR THERMOMETER,HEALTHCHECKS,PIC,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,220163116,NOVONORM 10MG TABLETS 30S,PHARMACY,NOVONORM,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220163118,VICTOZA 6 MG,PHARMACY,VICTOZA,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220163329,VITANE MULTIVIT DROPS 30ML,CHILDRENS HEALTH,VITANE,NO RETURN / NO REPLACEMENT,AL MANARA,,
,,220163423,SALONPAS SPRAY 80ML,GSL,SALONPAS,NO RETURN / NO REPLACEMENT,DELTA MEDICAL EST,,
,,220163426,FOSAVANCE TAB 4S,PHARMACY,FOSAVANCE,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220163434,PIC 10 EYE PADS WITH ADHESIVE EDGE,FIRST AID,PIC,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,220163580,VITABIOTICS CARDIOACE CAPS 30S,VITAMINS/MINERALS/SUPPLEMENTS,VITABIOTICS,NO RETURN / NO REPLACEMENT,NEW COUNTRY,,
,,220163706,DOLGIT 600MG 20 TAB,PHARMACY,DOLGIT,NO RETURN / NO REPLACEMENT,ARABIAN ETHICALS,,
,,220163707,ADOL PM CAPLET 24S,PHARMACY,ADOL,NO RETURN / NO REPLACEMENT,AL OROOBA,,
,,220163708,TETRACYCLINE 250MG CAP,PHARMACY,TETRACYCLINE,NO RETURN / NO REPLACEMENT,JULPHAR DRUG STORE,,
,,220163746,MAX ADH WOUND DRESING 1010 50S,PHARMACY,MAX,NO RETURN / NO REPLACEMENT,BEESAN,,
,,220163779,WN VIT B50 COMPLEX 60S,VITAMINS/MINERALS/SUPPLEMENTS,WEBBER NATURALS,NO RETURN / NO REPLACEMENT,AL MANARA,,
,,220163780,WN MILK THISTLE EXTRACT 250MG 60S,VITAMINS/MINERALS/SUPPLEMENTS,WEBBER NATURALS,NO RETURN / NO REPLACEMENT,AL MANARA,,
,,220163795,V ASPIRIN 500MG 20TABS,GSL,ASPIRIN,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220163864,WELLNESS WEIGHT MANAGEMENT 60ML,COMPLEMENTARY MEDICINE,WELLNESS,NO RETURN / NO REPLACEMENT,LUNATUS,,
,,220163879,ISODERM SOAP 100GM,HEALTHCARE SKIN,ISODERM,NO RETURN / NO REPLACEMENT,NEW MEDICAL CENTER,,
,,220163882,NEXCARE SENS SKIN EYE PATCH JUNIOR 14S,FIRST AID,NEXCARE,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220163883,FEMEASE WALLET 2S,FAMILY PLANNING,FEMEASE,NO RETURN / NO REPLACEMENT,METROPOLITAN MEDICAL MARKETING LLC,,
,,220163965,SPORANOX 100MG CAPSULES 4S,PHARMACY,SPORANOX,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220163991,CIRCULIN COUGH LOZENGES 30S,COMPLEMENTARY MEDICINE,CIRCULIN,NO RETURN / NO REPLACEMENT,POLARIZER,,
,,220164011,WN FOLIC ACID 1MG 90 TAB,VITAMINS/MINERALS/SUPPLEMENTS,WEBBER NATURALS,NO RETURN / NO REPLACEMENT,AL MANARA,,
,,220164013,BL SOFLENS NATURAL COLORS PACIFIC BLUE,EYE/EAR CARE,BAUSCH AND LOMB,NO RETURN / NO REPLACEMENT,AL JABER,,
,,220164039,FASIGYN TABLETS 4S,PHARMACY,FASIGYN,NO RETURN / NO REPLACEMENT,AKAB MEDICAL SUPPLIES,,
,,220164096,GUPISONE 20MG TAB 20S,PHARMACY,GUPISONE,NO RETURN / NO REPLACEMENT,AL KAYAN MEDICINE TRADING L.L.C,,
,,220164112,CIPROBAY 750MG TABS 10S,PHARMACY,CIPROBAY,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,220235337,NEUTROGENA CLEARPRO SMOOTHING SCRUB 150ML,SKINCARE,NEUTROGENA,NO RETURN / NO REPLACEMENT,UNICARE MEDICAL TRADING,,
,,220164164,RICOLA SWISS HERBSF DROPS,SNACKING,RICOLA,NO RETURN / NO REPLACEMENT,SARA GROUP HOLDINGS LLC,,
,,220164228,HEALTHERIES WELLNESS ECHINACEA  LEMON TEA BAG 20S,COMPLEMENTARY MEDICINE,HEALTHERIES,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220164368,RICOLA LICORICE SF CANDY 45G,GSL,RICOLA,NO RETURN / NO REPLACEMENT,SARA GROUP HOLDINGS LLC,,
,,220164438,GUPISONE 5MG TABLETS 20S,PHARMACY,GUPISONE,NO RETURN / NO REPLACEMENT,AL KAYAN MEDICINE TRADING L.L.C,,
,,220164614,CHLOROHISTOL TABLETS 20S,PHARMACY,CHLOROHISTOL,NO RETURN / NO REPLACEMENT,JULPHAR DRUG STORE,,
,,220231180,CANDEREL RED STICK 50 X 1G,DIABETIC CARE,CANDEREL,NO RETURN / NO REPLACEMENT,NEW MEDICAL CENTER,,
,,220164759,NEXCARE TATOO SF WINNIE POOH 20S,FIRST AID,NEXCARE,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220164793,ARNICA GEL 45GM HOMEOPATHIC,COMPLEMENTARY MEDICINE,ARNICA,NO RETURN / NO REPLACEMENT,VITAL STAR,,
,,220164861,AMS PEDIAWELL MULTIDROP RASP 50ML,CHILDRENS HEALTH,AMS,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220164870,ADVANCED HEAT PAD X6,GSL,ADVANCED HEAT,NO RETURN / NO REPLACEMENT,METROPOLITAN MEDICAL MARKETING LLC,,
,,220164898,PURITANS PRIDE EVE PRIMROS OIL 1300MG 60S,VITAMINS/MINERALS/SUPPLEMENTS,PURITANS PRIDE,NO RETURN / NO REPLACEMENT,PHARMA PLUS DRUG STORE,,
,,220164899,VITRAPLUS CABLOC 60CAPS,VITAMINS/MINERALS/SUPPLEMENTS,VITRAPLUS,NO RETURN / NO REPLACEMENT,PHARMALINK,,
,,220164981,GINOXIL ECOFOAM 125ML,PHARMACY,GINOXIL,NO RETURN / NO REPLACEMENT,CIGALAH,,
,,220164982,AMS PEDIAWELL ZINC DROP RASP 50ML,CHILDRENS HEALTH,AMS,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220165002,OROFAR SOLUTION 200ML,GSL,OROFAR,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220165007,FARMAX MAXICOR 30 CAP,VITAMINS/MINERALS/SUPPLEMENTS,FARMAX,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,220165051,EURO D FORTE 50000 IU 100 CAPS,PHARMACY,EURO D,NO RETURN / NO REPLACEMENT,PHARMALINK,,
,,220165060,FLUCIFEM 150MG 1CAP,PHARMACY,FLUCIFEM,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220165074,CUTIVATE CREAM 15GM,PHARMACY,CUTIVATE,NO RETURN / NO REPLACEMENT,AKAB MEDICAL SUPPLIES,,
,,220165075,ZANTAC 75MG TABLETS 12S,GSL,ZANTAC,NO RETURN / NO REPLACEMENT,AKAB MEDICAL SUPPLIES,,
,,220165246,V PHL VITAMIN E 1000 SG 60S,VITAMINS/MINERALS/SUPPLEMENTS,PHL,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220165266,SCHOLL VELVET SMTH ELECTRONIC NAIL CARE SYSTEM,FOOTCARE,SCHOLL,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220165331,WN COLON HEALTH 90CAPS,GSL,WEBBER NATURALS,NO RETURN / NO REPLACEMENT,AL MANARA,,
,,220060644,YESFROLOV TITILLATING MASSAGE OIL,FAMILY PLANNING,YESFORLOV,NO RETURN / NO REPLACEMENT,NALEE INTERNATIONAL GENERAL TRADING LLC,,
,,220197619,VITABIOTICS DIABETONE PLUS TAB 56S,DIABETIC CARE,VITABIOTICS,NO RETURN / NO REPLACEMENT,NEW COUNTRY,,
,,220165431,BETADINE SOOTHING RELIEF INHALATION SOLUTION,PHARMACY,BETADINE,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220163533,SANO VIT CALCIUM ORANGE 20 EFFERVS,VITAMINS/MINERALS/SUPPLEMENTS,SANO,NO RETURN / NO REPLACEMENT,VITAVISION MEDICAL SUPPLIES,,
,,220165483,AMEYA BORIC ACID POWDER 100GM,PHARMACY,AMEYA,NO RETURN / NO REPLACEMENT,PROTOS INTERNATIONAL LLC,,
,,220165490,URALYT U GRANULES 280GM JAR,PHARMACY,URALYT,NO RETURN / NO REPLACEMENT,PHARMATRADE,,
,,220165495,PHARMALINE UBQ10 60TABS,VITAMINS/MINERALS/SUPPLEMENTS,PHARMALINE,NO RETURN / NO REPLACEMENT,ALFAONE,,
,,220165501,WASSEN SILICA OK TABLETS 30S,VITAMINS/MINERALS/SUPPLEMENTS,WASSEN,NO RETURN / NO REPLACEMENT,METROPOLITAN MEDICAL MARKETING LLC,,
,,220165571,LYTESS EXCELSLIM CAPRIS VARIOUS SIZES,WEIGHT MANAGEMENT,LYTESS,NO RETURN / NO REPLACEMENT,BEESAN,,
,,220161163,NEVANAC 01 EYE DRP 5 ML,PHARMACY,NEVANAC,NO RETURN / NO REPLACEMENT,MODERN PHARMACY,,
,,220165641,DEXTRO ENERGY MINI LIME 50GM,SNACKING,DEXTRO,NO RETURN / NO REPLACEMENT,SARA GROUP HOLDINGS LLC,,
,,220165712,IMEDEEN MANAGEMENT 60 TAB,VITAMINS/MINERALS/SUPPLEMENTS,IMEDEEN,NO RETURN / NO REPLACEMENT,AL MUFID,,
,,220165756,NOW B12 LIQUID BCOMPLEX 8 OZ,VITAMINS/MINERALS/SUPPLEMENTS,NOW,NO RETURN / NO REPLACEMENT,NEW COUNTRY,,
,,220165838,QUANTUM N NUTRIJOINT PLUS CAPS 60S,VITAMINS/MINERALS/SUPPLEMENTS,QUANTUM N,NO RETURN / NO REPLACEMENT,NEW MEDICAL CENTER,,
,,220165844,NUTRALIFE GARCINIA  CHROMIUM 60CAPS,VITAMINS/MINERALS/SUPPLEMENTS,NUTRALIFE,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220165940,BEURER BY 11 EXPRESS THERMOMETER FROG,HEALTHCHECKS,BEURER,NO RETURN / NO REPLACEMENT,H.W. INTERNATIONAL L.L.C,,
,,220165947,BEKUNIS HERBAL LAXATIVE 30S,COMPLEMENTARY MEDICINE,BEKUNIS,NO RETURN / NO REPLACEMENT,POLARIZER,,
,,220165982,WN B12 CYANOCOBALA 90S,VITAMINS/MINERALS/SUPPLEMENTS,WEBBER NATURALS,NO RETURN / NO REPLACEMENT,AL MANARA,,
,,220166065,RISEK 40MG CAPS 14S,PHARMACY,RISEK,NO RETURN / NO REPLACEMENT,JULPHAR DRUG STORE,,
,,220166069,NEXCARE TOE BLISTER BANDAGE SMALL6S,FOOTCARE,NEXCARE,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220166070,VIDIMED AMYCAL 1000MG 90G,VITAMINS/MINERALS/SUPPLEMENTS,VIDIMED,NO RETURN / NO REPLACEMENT,NEW MEDICAL CENTER,,
,,220166099,ENELFA 125MG SUPPO 10S,PHARMACY,ENELFA,NO RETURN / NO REPLACEMENT,ARABIAN ETHICALS,,
,,220166103,BEURER HM 16 THERMO HYGROMETER,HEALTHCHECKS,BEURER,NO RETURN / NO REPLACEMENT,H.W. INTERNATIONAL L.L.C,,
,,220166109,TRAUMEEL S 50 TAB,COMPLEMENTARY MEDICINE,TRAUMEEL,NO RETURN / NO REPLACEMENT,POLARIZER,,
,,220166226,ADOL SIN HOT THERA 6S,GSL,ADOL,NO RETURN / NO REPLACEMENT,AL OROOBA,,
,,220166262,ELUCENT GENTLE CLEANSER 140G,SKINCARE,EGO,NO RETURN / NO REPLACEMENT,PHARMATRADE,,
,,220166266,VNOW ADAM MULTIVITAMIN 60S TABS,VITAMINS/MINERALS/SUPPLEMENTS,NOW,NO RETURN / NO REPLACEMENT,NEW COUNTRY,,
,,220165522,DONT USE ST TROPEZ INSTANT TAN MED DARK LTN 100ML,SUN PREPARATION,ST TROPEZ,NO RETURN / NO REPLACEMENT,VITAVISION MEDICAL SUPPLIES,,
,,220166373,MAX STERILE GAUZE SWAB 8PLY 10X10 100S,PHARMACY,MAX,NO RETURN / NO REPLACEMENT,BEESAN,,
,,220166418,VITANE PERFEKT DIAMOND FOR WOMEN 30TAB HAIRSKINNAILS,VITAMINS/MINERALS/SUPPLEMENTS,VITANE,NO RETURN / NO REPLACEMENT,AL MANARA,,
,,220166420,WN OMEGA 3 CARDIO FORMULA 90S,VITAMINS/MINERALS/SUPPLEMENTS,WEBBER NATURALS,NO RETURN / NO REPLACEMENT,AL MANARA,,
,,220166507,AMEYA CALAMINE LOTION BP 200ML,PHARMACY,AMEYA,NO RETURN / NO REPLACEMENT,PROTOS INTERNATIONAL LLC,,
,,220166516,RANTAG 150MG TABS 20S,PHARMACY,RANTAG,NO RETURN / NO REPLACEMENT,JULPHAR DRUG STORE,,
,,220166665,HIMALAYA AYURSLIM CAPS 120S,COMPLEMENTARY MEDICINE,HIMALAYA,NO RETURN / NO REPLACEMENT,ARABIAN ETHICALS,,
,,220166696,CLAMOX TABS 625GM,PHARMACY,CLAMOX,NO RETURN / NO REPLACEMENT,NEW MEDICAL CENTER,,
,,220166766,MED STAR CE U TRVLNG PLW 3510U,TRAVEL HEALTH,MED STAR,NO RETURN / NO REPLACEMENT,BALSAM,,
,,220166781,PHARMALINE CO Q10 30 CAP,VITAMINS/MINERALS/SUPPLEMENTS,PHARMALINE,NO RETURN / NO REPLACEMENT,ALFAONE,,
,,220166838,VLCC LEMONGRASS PATCHOULI FOOT SPRY 100ML,FOOTCARE,VLCC,NO RETURN / NO REPLACEMENT,NEW MEDICAL CENTER,,
,,220166841,NEODAY TAB 10S,PHARMACY,NEODAY,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220166844,VIDIMED MAGBEX,VITAMINS/MINERALS/SUPPLEMENTS,VIDIMED,NO RETURN / NO REPLACEMENT,NEW MEDICAL CENTER,,
,,220169029,DONT USE ST TROPEZ SELFTAN LUXE DRY OIL FACE 30ML,SUN PREPARATION,ST TROPEZ,NO RETURN / NO REPLACEMENT,VITAVISION MEDICAL SUPPLIES,,
,,220166972,NAT ONLY OPTICARE TAB 30S,EYE/EAR CARE,NATURES ONLY,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,220167040,MED STAR CE ROUND TRVLNG PLW 3509R,TRAVEL HEALTH,MED STAR,NO RETURN / NO REPLACEMENT,BALSAM,,
,,220167062,BELLS IODINE TINCTURE 25ML,FIRST AID,BELLS,NO RETURN / NO REPLACEMENT,BELLA CURA TRADING L.L.C,,
,,220167088,CAPSIDOL CREAM 100 GM,GSL,CAPSIDOL,NO RETURN / NO REPLACEMENT,PHARMALINK,,
,,220167090,21ST CENTURY PRENATAL 60 TAB,VITAMINS/MINERALS/SUPPLEMENTS,21ST CENTURY,NO RETURN / NO REPLACEMENT,NEW COUNTRY,,
,,220167091,NOW FLAXSEED OIL 1000MG 120S,VITAMINS/MINERALS/SUPPLEMENTS,NOW,NO RETURN / NO REPLACEMENT,NEW COUNTRY,,
,,220223679,NEXIUM 10MG SACHETS 28S,PHARMACY,NEXIUM,NO RETURN / NO REPLACEMENT,MODERN PHARMACY,,
,,220167109,ISOMAR ASPIRATOR,CHILDRENS HEALTH,ISOMAR,NO RETURN / NO REPLACEMENT,AL KAYAN MEDICINE TRADING L.L.C,,
,,220167120,IMURAN TABLETS 50MG 100S,PHARMACY,IMIGRAN,NO RETURN / NO REPLACEMENT,AL ITTIHAD DRUG STORE,,
,,220167121,ZOFRAN 8 MG MELT TAB 10S,PHARMACY,ZOFRAN,NO RETURN / NO REPLACEMENT,IBN AL BEETAR TRDG STORE LLC,,
,,220167180,NEXCARE ACTIVE BNDG CUSHION 10S,FIRST AID,NEXCARE,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220167181,VIDIMED D3 10X1 STRIP,VITAMINS/MINERALS/SUPPLEMENTS,VIDIMED,NO RETURN / NO REPLACEMENT,NEW MEDICAL CENTER,,
,,220167183,VIDIMED CARNIGOR,VITAMINS/MINERALS/SUPPLEMENTS,VIDIMED,NO RETURN / NO REPLACEMENT,NEW MEDICAL CENTER,,
,,220167229,ALLERGENICS BODY SHWR GEL 200ML,HEALTHCARE SKIN,ALLERGENICS,NO RETURN / NO REPLACEMENT,PHARMA PLUS DRUG STORE,,
,,220167349,TP TT ANTISEPTIC CREAM 125ML,HEALTHCARE SKIN,THURSDAY PLANTATION,NO RETURN / NO REPLACEMENT,METROPOLITAN MEDICAL MARKETING LLC,,
,,220167353,HEALTHERIES NAT SLIM GARCINIA  SUPERFRUITS TEA BAG 20S,VITAMINS/MINERALS/SUPPLEMENTS,HEALTHERIES,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220167388,WN ULTRACRAN 500 MG 60S,GSL,WEBBER NATURALS,NO RETURN / NO REPLACEMENT,AL MANARA,,
,,220167402,LEVOCRAT 500MG 7TABS,PHARMACY,LEVOCRAT,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220167403,BOOTEA 28DAY TEATOX SENNA LESS,VITAMINS/MINERALS/SUPPLEMENTS,BOOTEA,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220167472,LOTRIDERM CREAM 30GM,PHARMACY,LOTRIDERM,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220189215,ST TROPEZ SELF TAN EXPRESS BRONZING MOUSSE 200ML,SUN PREPARATION,ST TROPEZ,NO RETURN / NO REPLACEMENT,VITAVISION MEDICAL SUPPLIES,,
,,220167623,AMS PEDIAWELL FLUORIDE DROP RASP 50ML,CHILDRENS HEALTH,AMS,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220167734,JUSPRIN 81MG TAB 40S,GSL,JUSPRIN,NO RETURN / NO REPLACEMENT,JULPHAR DRUG STORE,,
,,220167763,BECOZYM 20ML,PHARMACY,BECOZYME,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220167834,NOVO FINENEEDLE31GX025X6MM 100,PHARMACY,NOVOFINE,NO RETURN / NO REPLACEMENT,CITY PHARMACY,,
,,220167899,CE 002 O SHAPE RING CUSHION CUT PU FOAM,HEALTHCHECKS,CHINA EFFORT,NO RETURN / NO REPLACEMENT,BALSAM,,
,,220168192,HIMALAYA JOINT WELLNESS BOSWELLIA 60CAPS,COMPLEMENTARY MEDICINE,HIMALAYA,NO RETURN / NO REPLACEMENT,ARABIAN ETHICALS,,
,,220168238,AMEYA EPSOM SALT 500GM,PHARMACY,AMEYA,NO RETURN / NO REPLACEMENT,PROTOS INTERNATIONAL LLC,,
,,220168283,CE 006 RING CUSHION MOLD PU FOAM,HEALTHCHECKS,CHINA EFFORT,NO RETURN / NO REPLACEMENT,BALSAM,,
,,220168449,KIDITON ANTIOXIDANT GUMMY 60S,CHILDRENS HEALTH,KIDITON,NO RETURN / NO REPLACEMENT,HEALTHCARE LLC,,
,,220168537,FLAGYL 200MG TABLETS 21S,PHARMACY,FLAGYL,NO RETURN / NO REPLACEMENT,PHARMATRADE,,
,,220168672,WN COENZYME Q10 100MG 30S,VITAMINS/MINERALS/SUPPLEMENTS,WEBBER NATURALS,NO RETURN / NO REPLACEMENT,AL MANARA,,
,,220168674,BL SOFLENS NATURAL COLORS AMAZON GREEN,EYE/EAR CARE,BAUSCH AND LOMB,NO RETURN / NO REPLACEMENT,AL JABER,,
,,220168690,OMACOR OMEGA3 ACID ETHYL ESTERS90 1000MG,VITAMINS/MINERALS/SUPPLEMENTS,OMACOR,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
,,220168763,RANOXYL 500MG CAPS 20S,PHARMACY,RANOXYL,NO RETURN / NO REPLACEMENT,GIGY PHARMACY,,
,,220168764,HOT WATER BAG RIBBED,FIRST AID,HOT WATER BAG,NO RETURN / NO REPLACEMENT,GIGY PHARMACY,,
,,220168792,V PHL WOMENS MV CAPSULES 90S,VITAMINS/MINERALS/SUPPLEMENTS,PHL,NO RETURN / NO REPLACEMENT,ALPHAMED GENERAL TRADING,,
